Timestamp,Occupancy,Capacity,QueueLength,TrafficConditionNearby,VehicleType,IsSpecialDay
2016-12-11 12:32:00,102,470,6,average,car,1
2016-12-11 12:32:00,204,577,11,high,truck,1
2016-12-11 12:32:00,1382,2009,13,high,cycle,1
2016-12-11 12:32:00,467,687,11,high,bike,1
2016-12-11 13:05:00,987,1920,8,average,car,1
2016-12-11 13:05:00,955,1322,12,high,truck,1
2016-12-11 13:05:00,614,2803,11,high,car,1
2016-12-11 13:05:00,989,3103,12,high,car,1
2016-12-11 13:05:00,826,2937,11,high,cycle,1
2016-12-11 13:05:00,105,470,8,high,car,1
2016-12-11 13:05:00,487,687,10,high,bike,1
2016-12-11 13:05:00,257,577,9,high,car,1
2016-12-11 13:05:00,134,690,8,high,car,1
2016-12-11 13:05:00,402,387,10,high,truck,1
2016-12-11 13:05:00,553,1200,11,high,car,1
2016-12-11 13:05:00,1918,3883,13,high,car,1
2016-12-11 13:05:00,290,485,10,high,car,1
2016-12-11 13:05:00,1442,2009,13,high,car,1
2016-12-11 13:26:00,1500,2009,13,high,car,1
2016-12-11 13:26:00,981,1322,9,average,bike,1
2016-12-11 13:26:00,288,577,9,high,car,1
2016-12-11 13:26:00,1034,1920,12,high,truck,1
2016-12-11 13:26:00,581,1200,11,high,bike,1
2016-12-11 13:26:00,613,2803,11,high,car,1
2016-12-11 13:26:00,519,687,11,high,car,1
2016-12-11 13:26:00,853,2937,11,high,car,1
2016-12-11 13:26:00,307,485,10,high,car,1
2016-12-11 13:26:00,115,470,5,average,truck,1
2016-12-11 13:26:00,1995,3883,13,high,car,1
2016-12-11 13:26:00,401,387,10,high,car,1
2016-12-11 13:26:00,145,690,9,high,cycle,1
2016-12-11 13:26:00,1038,3103,12,high,car,1
2016-12-11 13:59:00,1081,1920,9,average,car,1
2016-12-11 13:59:00,131,470,6,average,truck,1
2016-12-11 13:59:00,624,1200,7,average,bike,1
2016-12-11 13:59:00,403,387,7,average,car,1
2016-12-11 13:59:00,1589,2009,9,average,car,1
2016-12-11 13:59:00,161,690,6,average,bike,1
2016-12-11 13:59:00,546,687,11,high,car,1
2016-12-11 13:59:00,2076,3883,9,average,car,1
2016-12-11 13:59:00,1093,3103,9,average,bike,1
2016-12-11 13:59:00,900,2937,11,high,car,1
2016-12-11 13:59:00,335,485,8,average,car,1
2016-12-11 13:59:00,314,577,7,average,car,1
2016-12-11 13:59:00,615,2803,7,average,bike,1
2016-12-11 13:59:00,1043,1322,12,high,car,1
2016-12-11 14:32:00,336,485,5,average,truck,1
2016-12-11 14:32:00,186,690,5,average,cycle,1
2016-12-11 14:32:00,675,1200,6,average,cycle,1
2016-12-11 14:32:00,1139,1920,10,high,car,1
2016-12-11 14:32:00,1045,1322,6,average,car,1
2016-12-11 14:32:00,324,577,8,high,bike,1
2016-12-11 14:32:00,2110,3883,7,average,truck,1
2016-12-11 14:32:00,1617,2009,7,average,car,1
2016-12-11 14:32:00,924,2937,6,average,bike,1
2016-12-11 14:32:00,572,687,6,average,cycle,1
2016-12-11 14:32:00,402,387,6,average,car,1
2016-12-11 14:32:00,1120,3103,8,average,car,1
2016-12-11 14:32:00,614,2803,6,average,car,1
2016-12-11 14:32:00,155,470,5,average,car,1
2016-12-11 14:59:00,1120,1920,7,average,bike,1
2016-12-11 14:59:00,325,577,6,average,car,1
2016-12-11 14:59:00,1025,1322,7,average,bike,1
2016-12-11 14:59:00,164,470,5,average,car,1
2016-12-11 14:59:00,193,690,5,average,car,1
2016-12-11 14:59:00,592,687,9,high,truck,1
2016-12-11 14:59:00,934,2937,7,average,car,1
2016-12-11 14:59:00,1141,3103,6,average,car,1
2016-12-11 14:59:00,1617,2009,7,average,car,1
2016-12-11 14:59:00,615,2803,9,high,bike,1
2016-12-11 14:59:00,2061,3883,8,average,car,1
2016-12-11 14:59:00,337,485,5,average,bike,1
2016-12-11 14:59:00,403,387,5,average,bike,1
2016-12-11 14:59:00,675,1200,6,average,car,1
2016-12-11 15:25:00,643,1200,3,low,car,1
2016-12-11 15:25:00,933,2937,4,low,bike,1
2016-12-11 15:25:00,1982,3883,6,average,truck,1
2016-12-11 15:25:00,329,485,3,low,car,1
2016-12-11 15:25:00,598,687,4,low,bike,1
2016-12-11 15:25:00,1068,1920,4,low,car,1
2016-12-11 15:25:00,402,387,4,low,car,1
2016-12-11 15:25:00,1139,3103,4,low,car,1
2016-12-11 15:25:00,324,577,3,low,car,1
2016-12-11 15:25:00,202,690,3,low,car,1
2016-12-11 15:25:00,1600,2009,4,low,bike,1
2016-12-11 15:25:00,614,2803,3,low,cycle,1
2016-12-11 15:25:00,1002,1322,3,low,cycle,1
2016-12-11 15:25:00,168,470,3,low,car,1
2016-12-11 15:59:00,285,577,3,low,bike,1
2016-12-11 15:59:00,153,470,4,average,car,1
2016-12-11 15:59:00,943,1920,4,low,car,1
2016-12-11 15:59:00,1483,2009,4,low,car,1
2016-12-11 15:59:00,186,690,3,low,bike,1
2016-12-11 15:59:00,608,2803,4,low,car,1
2016-12-11 15:59:00,1066,3103,5,average,car,1
2016-12-11 15:59:00,299,485,3,low,car,1
2016-12-11 15:59:00,396,387,3,low,bike,1
2016-12-11 15:59:00,887,2937,4,low,car,1
2016-12-11 15:59:00,571,1200,3,low,cycle,1
2016-12-11 15:59:00,928,1322,4,low,car,1
2016-12-11 15:59:00,555,687,4,low,bike,1
2016-12-11 15:59:00,1804,3883,5,low,car,1
2016-12-11 16:25:00,1614,3883,3,low,car,1
2016-12-11 16:25:00,255,577,3,low,truck,1
2016-12-11 16:25:00,401,387,4,average,bike,1
2016-12-11 16:25:00,881,2937,4,low,truck,1
2016-12-11 16:25:00,166,470,2,low,car,1
2016-12-11 16:25:00,1004,3103,3,low,bike,1
2016-12-11 16:25:00,1399,2009,3,low,car,1
2016-12-11 16:25:00,830,1920,4,average,bike,1
2016-12-11 16:25:00,200,690,3,low,cycle,1
2016-12-11 16:25:00,280,485,3,low,car,1
2016-12-11 16:25:00,512,687,3,low,car,1
2016-12-11 16:25:00,887,1322,3,low,car,1
2016-12-11 16:25:00,613,2803,3,low,truck,1
2016-12-11 16:25:00,505,1200,4,average,car,1
2016-12-12 08:02:00,239,1200,2,low,truck,0
2016-12-12 08:02:00,151,387,2,low,cycle,0
2016-12-12 08:02:00,158,485,2,low,car,0
2016-12-12 08:02:00,606,2009,2,low,car,0
2016-12-12 08:02:00,492,2937,2,low,bike,0
2016-12-12 08:02:00,569,1920,2,low,car,0
2016-12-12 08:02:00,1265,3883,3,low,car,0
2016-12-12 08:02:00,7,577,1,low,car,0
2016-12-12 08:02:00,496,3103,2,low,car,0
2016-12-12 08:02:00,270,687,2,low,bike,0
2016-12-12 08:02:00,219,2803,2,low,car,0
2016-12-12 08:02:00,183,690,2,low,car,0
2016-12-12 08:02:00,123,470,2,low,truck,0
2016-12-12 08:02:00,336,1322,3,average,bike,0
2016-12-12 08:29:00,275,2803,2,low,car,0
2016-12-12 08:29:00,180,387,1,low,car,0
2016-12-12 08:29:00,621,2937,2,low,bike,0
2016-12-12 08:29:00,182,470,2,low,bike,0
2016-12-12 08:29:00,1673,3883,2,low,cycle,0
2016-12-12 08:29:00,381,1322,2,low,car,0
2016-12-12 08:29:00,171,485,2,low,car,0
2016-12-12 08:29:00,736,1920,2,low,truck,0
2016-12-12 08:29:00,696,2009,3,low,cycle,0
2016-12-12 08:29:00,11,577,1,average,truck,0
2016-12-12 08:29:00,581,3103,2,low,car,0
2016-12-12 08:29:00,270,690,1,low,car,0
2016-12-12 08:29:00,335,1200,2,low,bike,0
2016-12-12 08:29:00,315,687,2,low,car,0
2016-12-12 09:02:00,23,577,1,low,cycle,0
2016-12-12 09:02:00,796,2009,4,average,car,0
2016-12-12 09:02:00,210,387,2,average,bike,0
2016-12-12 09:02:00,691,3103,2,low,car,0
2016-12-12 09:02:00,445,1200,2,low,truck,0
2016-12-12 09:02:00,935,1920,3,low,car,0
2016-12-12 09:02:00,188,485,2,low,bike,0
2016-12-12 09:02:00,363,687,2,low,car,0
2016-12-12 09:02:00,433,1322,2,low,truck,0
2016-12-12 09:02:00,790,2937,2,low,car,0
2016-12-12 09:02:00,392,690,3,average,truck,0
2016-12-12 09:02:00,350,2803,2,low,car,0
2016-12-12 09:02:00,253,470,2,low,bike,0
2016-12-12 09:02:00,2182,3883,3,low,car,0
2016-12-12 09:29:00,40,577,1,low,car,0
2016-12-12 09:29:00,476,1322,2,low,car,0
2016-12-12 09:29:00,409,687,3,average,cycle,0
2016-12-12 09:29:00,765,3103,3,low,truck,0
2016-12-12 09:29:00,461,690,2,low,car,0
2016-12-12 09:29:00,204,485,2,low,bike,0
2016-12-12 09:29:00,383,2803,2,low,bike,0
2016-12-12 09:29:00,885,2009,2,low,car,0
2016-12-12 09:29:00,231,387,2,low,car,0
2016-12-12 09:29:00,1099,1920,3,low,car,0
2016-12-12 09:29:00,896,2937,3,average,car,0
2016-12-12 09:29:00,297,470,2,low,bike,0
2016-12-12 09:29:00,2553,3883,3,low,car,0
2016-12-12 09:29:00,549,1200,2,low,car,0
2016-12-12 10:02:00,1263,1920,4,low,car,0
2016-12-12 10:02:00,2906,3883,4,low,cycle,0
2016-12-12 10:02:00,466,687,3,low,car,0
2016-12-12 10:02:00,1050,2937,4,low,car,0
2016-12-12 10:02:00,874,3103,3,low,car,0
2016-12-12 10:02:00,648,1200,4,low,bike,0
2016-12-12 10:02:00,345,470,3,low,car,0
2016-12-12 10:02:00,588,1322,3,low,car,0
2016-12-12 10:02:00,287,387,3,low,car,0
2016-12-12 10:02:00,232,485,3,low,bike,0
2016-12-12 10:02:00,75,577,2,low,car,0
2016-12-12 10:02:00,1054,2009,4,low,bike,0
2016-12-12 10:02:00,463,2803,3,low,car,0
2016-12-12 10:02:00,531,690,5,average,car,0
2016-12-12 10:29:00,553,690,3,low,car,0
2016-12-12 10:29:00,1164,2009,4,low,car,0
2016-12-12 10:29:00,498,687,4,low,car,0
2016-12-12 10:29:00,513,2803,3,low,car,0
2016-12-12 10:29:00,247,485,2,low,car,0
2016-12-12 10:29:00,1330,1920,4,low,car,0
2016-12-12 10:29:00,356,470,3,low,car,0
2016-12-12 10:29:00,666,1322,4,low,bike,0
2016-12-12 10:29:00,320,387,4,average,bike,0
2016-12-12 10:29:00,3054,3883,5,low,cycle,0
2016-12-12 10:29:00,691,1200,4,low,car,0
2016-12-12 10:29:00,99,577,2,low,car,0
2016-12-12 10:29:00,938,3103,4,low,cycle,0
2016-12-12 10:29:00,1120,2937,4,low,car,0
2016-12-12 11:02:00,362,470,5,average,cycle,0
2016-12-12 11:02:00,562,2803,7,high,car,0
2016-12-12 11:02:00,736,1200,5,average,car,0
2016-12-12 11:02:00,142,577,4,average,car,0
2016-12-12 11:02:00,256,485,6,average,bike,0
2016-12-12 11:02:00,358,387,5,average,truck,0
2016-12-12 11:02:00,1396,1920,8,high,car,0
2016-12-12 11:02:00,736,1322,6,average,car,0
2016-12-12 11:02:00,1255,2009,6,average,car,0
2016-12-12 11:02:00,979,3103,6,average,cycle,0
2016-12-12 11:02:00,1178,2937,6,average,bike,0
2016-12-12 11:02:00,519,687,5,average,car,0
2016-12-12 11:02:00,3180,3883,10,high,car,0
2016-12-12 11:02:00,564,690,8,high,truck,0
2016-12-12 11:29:00,1236,2937,6,average,car,0
2016-12-12 11:29:00,599,2803,6,average,cycle,0
2016-12-12 11:29:00,773,1200,6,average,truck,0
2016-12-12 11:29:00,389,387,4,average,car,0
2016-12-12 11:29:00,157,577,4,average,bike,0
2016-12-12 11:29:00,1035,3103,9,high,car,0
2016-12-12 11:29:00,576,690,8,high,car,0
2016-12-12 11:29:00,554,687,5,average,car,0
2016-12-12 11:29:00,794,1322,5,average,bike,0
2016-12-12 11:29:00,3256,3883,6,average,car,0
2016-12-12 11:29:00,1348,2009,8,high,cycle,0
2016-12-12 11:29:00,1445,1920,7,average,car,0
2016-12-12 11:29:00,371,470,5,average,bike,0
2016-12-12 11:29:00,271,485,5,average,car,0
2016-12-12 11:55:00,820,1322,5,average,car,0
2016-12-12 11:55:00,818,1200,5,average,car,0
2016-12-12 11:55:00,584,687,5,average,cycle,0
2016-12-12 11:55:00,279,485,5,average,car,0
2016-12-12 11:55:00,157,577,4,average,car,0
2016-12-12 11:55:00,1268,2937,7,average,cycle,0
2016-12-12 11:55:00,3302,3883,7,average,bike,0
2016-12-12 11:55:00,594,690,6,average,cycle,0
2016-12-12 11:55:00,614,2803,5,average,car,0
2016-12-12 11:55:00,1082,3103,6,average,car,0
2016-12-12 11:55:00,1490,1920,6,average,car,0
2016-12-12 11:55:00,377,470,5,average,car,0
2016-12-12 11:55:00,1404,2009,9,high,truck,0
2016-12-12 11:55:00,395,387,5,average,bike,0
2016-12-12 12:29:00,845,1322,9,high,car,0
2016-12-12 12:29:00,612,2803,8,high,car,0
2016-12-12 12:29:00,621,687,9,high,truck,0
2016-12-12 12:29:00,1123,3103,10,high,truck,0
2016-12-12 12:29:00,1279,2937,10,high,car,0
2016-12-12 12:29:00,599,690,8,high,cycle,0
2016-12-12 12:29:00,285,485,8,high,car,0
2016-12-12 12:29:00,395,387,8,high,car,0
2016-12-12 12:29:00,833,1200,9,high,car,0
2016-12-12 12:29:00,3331,3883,10,high,truck,0
2016-12-12 12:29:00,167,577,6,high,cycle,0
2016-12-12 12:29:00,385,470,8,high,cycle,0
2016-12-12 12:29:00,1525,1920,10,high,cycle,0
2016-12-12 12:29:00,1466,2009,9,high,truck,0
2016-12-12 12:56:00,397,387,8,high,cycle,0
2016-12-12 12:56:00,600,690,8,high,car,0
2016-12-12 12:56:00,1133,3103,9,high,car,0
2016-12-12 12:56:00,1548,1920,9,high,car,0
2016-12-12 12:56:00,383,470,8,high,truck,0
2016-12-12 12:56:00,1491,2009,7,average,bike,0
2016-12-12 12:56:00,631,687,9,high,car,0
2016-12-12 12:56:00,284,485,6,average,car,0
2016-12-12 12:56:00,860,1322,9,high,car,0
2016-12-12 12:56:00,181,577,7,high,car,0
2016-12-12 12:56:00,1281,2937,10,high,car,0
2016-12-12 12:56:00,615,2803,8,high,bike,0
2016-12-12 12:56:00,860,1200,9,high,car,0
2016-12-12 12:56:00,3358,3883,11,high,car,0
2016-12-12 13:29:00,3310,3883,10,high,cycle,0
2016-12-12 13:29:00,603,690,8,high,bike,0
2016-12-12 13:29:00,859,1322,8,high,car,0
2016-12-12 13:29:00,286,485,7,high,car,0
2016-12-12 13:29:00,1489,2009,9,high,car,0
2016-12-12 13:29:00,1287,2937,8,high,car,0
2016-12-12 13:29:00,189,577,7,high,bike,0
2016-12-12 13:29:00,630,687,8,high,bike,0
2016-12-12 13:29:00,614,2803,8,high,car,0
2016-12-12 13:29:00,1525,1920,9,high,bike,0
2016-12-12 13:29:00,391,470,5,average,car,0
2016-12-12 13:29:00,398,387,8,high,cycle,0
2016-12-12 13:29:00,849,1200,8,high,car,0
2016-12-12 13:29:00,1132,3103,8,high,car,0
2016-12-12 14:02:00,1113,3103,4,average,cycle,0
2016-12-12 14:02:00,3317,3883,5,average,car,0
2016-12-12 14:02:00,1524,1920,5,average,car,0
2016-12-12 14:02:00,599,690,4,average,bike,0
2016-12-12 14:02:00,184,577,5,high,bike,0
2016-12-12 14:02:00,282,485,5,high,car,0
2016-12-12 14:02:00,615,687,4,average,bike,0
2016-12-12 14:02:00,1455,2009,5,average,car,0
2016-12-12 14:02:00,851,1200,4,average,car,0
2016-12-12 14:02:00,383,470,4,average,car,0
2016-12-12 14:02:00,1275,2937,5,average,car,0
2016-12-12 14:02:00,840,1322,4,average,car,0
2016-12-12 14:02:00,610,2803,4,average,cycle,0
2016-12-12 14:02:00,394,387,4,average,car,0
2016-12-12 14:29:00,606,2803,4,average,car,0
2016-12-12 14:29:00,283,485,4,average,car,0
2016-12-12 14:29:00,598,690,4,average,car,0
2016-12-12 14:29:00,3244,3883,7,high,car,0
2016-12-12 14:29:00,1283,2937,4,average,cycle,0
2016-12-12 14:29:00,1080,3103,5,average,truck,0
2016-12-12 14:29:00,821,1200,4,average,car,0
2016-12-12 14:29:00,593,687,6,high,bike,0
2016-12-12 14:29:00,1485,1920,5,average,car,0
2016-12-12 14:29:00,832,1322,5,average,car,0
2016-12-12 14:29:00,381,470,3,average,truck,0
2016-12-12 14:29:00,1425,2009,5,average,car,0
2016-12-12 14:29:00,402,387,4,average,car,0
2016-12-12 14:29:00,165,577,3,average,car,0
2016-12-12 14:55:00,584,690,4,average,car,0
2016-12-12 14:55:00,282,485,4,average,car,0
2016-12-12 14:55:00,1031,3103,4,average,cycle,0
2016-12-12 14:55:00,159,577,3,average,bike,0
2016-12-12 14:55:00,394,387,4,average,car,0
2016-12-12 14:55:00,1261,2937,5,average,bike,0
2016-12-12 14:55:00,809,1322,4,average,truck,0
2016-12-12 14:55:00,782,1200,4,average,bike,0
2016-12-12 14:55:00,558,687,4,average,bike,0
2016-12-12 14:55:00,1367,2009,4,average,car,0
2016-12-12 14:55:00,1422,1920,5,average,car,0
2016-12-12 14:55:00,368,470,4,average,car,0
2016-12-12 14:55:00,585,2803,4,average,cycle,0
2016-12-12 14:55:00,3147,3883,6,average,cycle,0
2016-12-12 15:29:00,730,1200,2,low,bike,0
2016-12-12 15:29:00,525,687,3,average,car,0
2016-12-12 15:29:00,789,1322,3,low,truck,0
2016-12-12 15:29:00,1340,1920,3,low,car,0
2016-12-12 15:29:00,355,470,3,low,bike,0
2016-12-12 15:29:00,393,387,2,low,car,0
2016-12-12 15:29:00,566,2803,3,average,car,0
2016-12-12 15:29:00,282,485,3,average,bike,0
2016-12-12 15:29:00,980,3103,3,low,bike,0
2016-12-12 15:29:00,1236,2937,3,low,cycle,0
2016-12-12 15:29:00,561,690,2,low,cycle,0
2016-12-12 15:29:00,131,577,2,low,truck,0
2016-12-12 15:29:00,2975,3883,2,low,car,0
2016-12-12 15:29:00,1314,2009,4,average,car,0
2016-12-12 15:56:00,516,687,2,low,car,0
2016-12-12 15:56:00,1188,2937,2,low,cycle,0
2016-12-12 15:56:00,115,577,2,low,car,0
2016-12-12 15:56:00,661,1200,3,average,car,0
2016-12-12 15:56:00,756,1322,3,low,cycle,0
2016-12-12 15:56:00,2760,3883,4,low,car,0
2016-12-12 15:56:00,1272,2009,3,average,car,0
2016-12-12 15:56:00,336,470,2,low,car,0
2016-12-12 15:56:00,282,485,3,average,car,0
2016-12-12 15:56:00,954,3103,3,low,car,0
2016-12-12 15:56:00,533,690,2,low,car,0
2016-12-12 15:56:00,529,2803,3,low,car,0
2016-12-12 15:56:00,1227,1920,3,low,cycle,0
2016-12-12 15:56:00,373,387,3,low,car,0
2016-12-12 16:29:00,350,387,2,low,car,0
2016-12-12 16:29:00,891,3103,3,average,car,0
2016-12-12 16:29:00,1196,2009,2,low,bike,0
2016-12-12 16:29:00,715,1322,2,low,bike,0
2016-12-12 16:29:00,276,485,2,low,car,0
2016-12-12 16:29:00,95,577,1,low,car,0
2016-12-12 16:29:00,2438,3883,2,low,car,0
2016-12-12 16:29:00,481,687,3,average,car,0
2016-12-12 16:29:00,1113,2937,3,average,cycle,0
2016-12-12 16:29:00,568,1200,2,low,truck,0
2016-12-12 16:29:00,484,2803,2,low,bike,0
2016-12-12 16:29:00,487,690,2,low,car,0
2016-12-12 16:29:00,1057,1920,2,low,truck,0
2016-12-12 16:29:00,309,470,2,low,car,0
2016-12-13 08:02:00,436,687,3,average,car,0
2016-12-13 08:02:00,597,2937,2,low,car,0
2016-12-13 08:02:00,260,2803,2,low,car,0
2016-12-13 08:02:00,193,485,2,low,car,0
2016-12-13 08:02:00,212,690,2,low,cycle,0
2016-12-13 08:02:00,154,470,2,average,car,0
2016-12-13 08:02:00,854,2009,2,low,car,0
2016-12-13 08:02:00,1302,3883,2,low,car,0
2016-12-13 08:02:00,580,1920,2,low,car,0
2016-12-13 08:02:00,192,387,2,low,truck,0
2016-12-13 08:02:00,697,3103,2,low,car,0
2016-12-13 08:02:00,418,1322,3,average,car,0
2016-12-13 08:02:00,251,1200,1,low,truck,0
2016-12-13 08:02:00,14,577,1,low,bike,0
2016-12-13 08:29:00,913,2009,2,low,car,0
2016-12-13 08:29:00,209,387,3,average,car,0
2016-12-13 08:29:00,769,3103,3,low,car,0
2016-12-13 08:29:00,762,1920,2,low,car,0
2016-12-13 08:29:00,305,2803,2,low,car,0
2016-12-13 08:29:00,207,470,2,average,car,0
2016-12-13 08:29:00,701,2937,2,low,car,0
2016-12-13 08:29:00,472,687,2,low,car,0
2016-12-13 08:29:00,20,577,1,average,bike,0
2016-12-13 08:29:00,441,1322,2,low,car,0
2016-12-13 08:29:00,1699,3883,2,low,car,0
2016-12-13 08:29:00,349,1200,2,low,car,0
2016-12-13 08:29:00,291,690,2,low,cycle,0
2016-12-13 08:29:00,201,485,2,low,bike,0
2016-12-13 09:02:00,526,687,2,low,cycle,0
2016-12-13 09:02:00,2214,3883,4,low,bike,0
2016-12-13 09:02:00,33,577,1,low,cycle,0
2016-12-13 09:02:00,972,1920,2,low,bike,0
2016-12-13 09:02:00,487,1200,3,low,car,0
2016-12-13 09:02:00,437,690,3,low,truck,0
2016-12-13 09:02:00,893,3103,3,low,bike,0
2016-12-13 09:02:00,1023,2009,3,low,car,0
2016-12-13 09:02:00,393,2803,3,low,bike,0
2016-12-13 09:02:00,219,485,2,low,car,0
2016-12-13 09:02:00,245,387,2,low,truck,0
2016-12-13 09:02:00,293,470,2,low,truck,0
2016-12-13 09:02:00,901,2937,3,low,car,0
2016-12-13 09:02:00,497,1322,2,low,car,0
2016-12-13 09:29:00,506,690,2,low,car,0
2016-12-13 09:29:00,447,2803,2,low,car,0
2016-12-13 09:29:00,580,1200,3,low,cycle,0
2016-12-13 09:29:00,273,387,2,low,cycle,0
2016-12-13 09:29:00,1115,1920,3,low,car,0
2016-12-13 09:29:00,337,470,2,low,car,0
2016-12-13 09:29:00,564,687,3,low,car,0
2016-12-13 09:29:00,1014,2937,3,low,car,0
2016-12-13 09:29:00,2594,3883,3,low,car,0
2016-12-13 09:29:00,973,3103,2,low,car,0
2016-12-13 09:29:00,59,577,1,low,car,0
2016-12-13 09:29:00,557,1322,3,low,cycle,0
2016-12-13 09:29:00,1121,2009,3,low,car,0
2016-12-13 09:29:00,235,485,2,low,car,0
2016-12-13 09:55:00,372,470,2,low,car,0
2016-12-13 09:55:00,1280,1920,3,average,car,0
2016-12-13 09:55:00,1138,2937,3,low,car,0
2016-12-13 09:55:00,254,485,2,low,bike,0
2016-12-13 09:55:00,568,690,3,low,bike,0
2016-12-13 09:55:00,605,687,3,low,car,0
2016-12-13 09:55:00,1048,3103,3,average,car,0
2016-12-13 09:55:00,637,1322,3,low,truck,0
2016-12-13 09:55:00,316,387,2,low,car,0
2016-12-13 09:55:00,91,577,2,low,car,0
2016-12-13 09:55:00,694,1200,2,low,truck,0
2016-12-13 09:55:00,2943,3883,4,average,bike,0
2016-12-13 09:55:00,505,2803,3,average,car,0
2016-12-13 09:55:00,1242,2009,3,low,car,0
2016-12-13 10:29:00,344,387,4,average,truck,0
2016-12-13 10:29:00,756,1200,3,low,car,0
2016-12-13 10:29:00,706,1322,4,low,car,0
2016-12-13 10:29:00,1380,1920,4,low,car,0
2016-12-13 10:29:00,542,2803,5,average,car,0
2016-12-13 10:29:00,391,470,3,low,car,0
2016-12-13 10:29:00,1195,2009,4,low,car,0
2016-12-13 10:29:00,961,3103,4,low,car,0
2016-12-13 10:29:00,274,485,3,low,car,0
2016-12-13 10:29:00,606,690,3,low,car,0
2016-12-13 10:29:00,132,577,3,low,car,0
2016-12-13 10:29:00,489,687,3,low,bike,0
2016-12-13 10:29:00,1224,2937,4,low,car,0
2016-12-13 10:29:00,3194,3883,4,low,car,0
2016-12-13 11:02:00,1451,1920,7,average,car,0
2016-12-13 11:02:00,1281,2009,6,average,car,0
2016-12-13 11:02:00,1020,3103,6,average,car,0
2016-12-13 11:02:00,3378,3883,6,average,cycle,0
2016-12-13 11:02:00,528,687,5,average,cycle,0
2016-12-13 11:02:00,374,387,6,average,truck,0
2016-12-13 11:02:00,285,485,7,high,bike,0
2016-12-13 11:02:00,810,1200,8,high,car,0
2016-12-13 11:02:00,1291,2937,6,average,bike,0
2016-12-13 11:02:00,753,1322,6,average,car,0
2016-12-13 11:02:00,581,2803,5,average,car,0
2016-12-13 11:02:00,632,690,5,average,car,0
2016-12-13 11:02:00,175,577,4,average,car,0
2016-12-13 11:02:00,412,470,7,high,car,0
2016-12-13 11:29:00,1325,2937,6,average,truck,0
2016-12-13 11:29:00,3443,3883,7,average,cycle,0
2016-12-13 11:29:00,645,690,8,high,cycle,0
2016-12-13 11:29:00,608,2803,6,average,bike,0
2016-12-13 11:29:00,1058,3103,6,average,truck,0
2016-12-13 11:29:00,1341,2009,6,average,car,0
2016-12-13 11:29:00,554,687,6,average,car,0
2016-12-13 11:29:00,1496,1920,6,average,car,0
2016-12-13 11:29:00,288,485,5,average,car,0
2016-12-13 11:29:00,787,1322,6,average,truck,0
2016-12-13 11:29:00,392,387,5,average,car,0
2016-12-13 11:29:00,427,470,7,high,car,0
2016-12-13 11:29:00,842,1200,6,average,car,0
2016-12-13 11:29:00,185,577,5,average,bike,0
2016-12-13 12:02:00,607,2803,9,high,truck,0
2016-12-13 12:02:00,385,387,7,high,car,0
2016-12-13 12:02:00,445,470,8,high,bike,0
2016-12-13 12:02:00,664,690,9,high,car,0
2016-12-13 12:02:00,209,577,7,high,car,0
2016-12-13 12:02:00,881,1200,9,high,cycle,0
2016-12-13 12:02:00,297,485,7,high,bike,0
2016-12-13 12:02:00,591,687,9,high,car,0
2016-12-13 12:02:00,1110,3103,9,high,car,0
2016-12-13 12:02:00,3499,3883,11,high,truck,0
2016-12-13 12:02:00,810,1322,6,average,car,0
2016-12-13 12:02:00,1401,2009,10,high,bike,0
2016-12-13 12:02:00,1545,1920,9,high,car,0
2016-12-13 12:02:00,1346,2937,10,high,truck,0
2016-12-13 12:29:00,661,690,9,high,car,0
2016-12-13 12:29:00,1369,2937,10,high,car,0
2016-12-13 12:29:00,611,687,9,high,truck,0
2016-12-13 12:29:00,447,470,8,high,bike,0
2016-12-13 12:29:00,1143,3103,9,high,car,0
2016-12-13 12:29:00,3479,3883,7,average,truck,0
2016-12-13 12:29:00,883,1200,9,high,car,0
2016-12-13 12:29:00,626,2803,6,average,car,0
2016-12-13 12:29:00,401,387,7,high,car,0
2016-12-13 12:29:00,1539,1920,10,high,car,0
2016-12-13 12:29:00,216,577,7,high,car,0
2016-12-13 12:29:00,1462,2009,10,high,car,0
2016-12-13 12:29:00,851,1322,9,high,cycle,0
2016-12-13 12:29:00,307,485,8,high,bike,0
2016-12-13 13:02:00,661,690,8,high,car,0
2016-12-13 13:02:00,227,577,7,high,car,0
2016-12-13 13:02:00,638,687,7,high,car,0
2016-12-13 13:02:00,1367,2937,9,high,car,0
2016-12-13 13:02:00,402,387,7,high,car,0
2016-12-13 13:02:00,304,485,6,high,car,0
2016-12-13 13:02:00,445,470,7,high,car,0
2016-12-13 13:02:00,3490,3883,10,high,bike,0
2016-12-13 13:02:00,859,1322,8,high,car,0
2016-12-13 13:02:00,1497,2009,9,high,car,0
2016-12-13 13:02:00,1555,1920,9,high,truck,0
2016-12-13 13:02:00,627,2803,8,high,car,0
2016-12-13 13:02:00,890,1200,8,high,car,0
2016-12-13 13:02:00,1167,3103,8,high,car,0
2016-12-13 13:55:00,309,485,4,average,car,0
2016-12-13 13:55:00,398,387,5,average,truck,0
2016-12-13 13:55:00,1535,1920,7,average,car,0
2016-12-13 13:55:00,440,470,5,average,car,0
2016-12-13 13:55:00,858,1322,6,average,car,0
2016-12-13 13:55:00,1195,3103,6,average,cycle,0
2016-12-13 13:55:00,660,687,6,average,car,0
